Order ID,Date,Year,Quarter,Month,Region,State,City,Product Category,Product Subcategory,Product Name,Brand,Sales Channel,Customer Segment,Sales Rep,Units Sold,Unit Price,Discount,Revenue,Cost,Profit,Payment Method,Customer Satisfaction
40643,2024-09-26,2024,Q3,Sep,South,Florida,Miami,Accessories,Headphones,SoundMax,Apex,Online,Consumer,Emily Carter,5,87,0.1,391.5,269.85,121.65,Card,Unsatisfied
40644,2024-09-12,2024,Q3,Sep,Northeast,New York,New York,Accessories,Keyboard,KeyPro,Apex,Retail,Corporate,David Clark,3,1185,0.15,3021.75,1674.97,1346.78,Cash,Neutral
40645,2024-03-22,2024,Q1,Mar,West,Colorado,Denver,Accessories,Mouse,ClickPro,NovaTech,Retail,Consumer,Sarah Lopez,16,1121,0.0,17936.0,13025.4,4910.6,Card,Satisfied
40646,2024-03-01,2024,Q1,Mar,South,Georgia,Atlanta,Electronics,Tablet,Tab Elite,Apex,Retail,Consumer,David Clark,19,175,0.05,3158.75,1939.72,1219.03,Digital Wallet,Neutral
40647,2024-03-16,2024,Q1,Mar,Northeast,Pennsylvania,Philadelphia,Electronics,Laptop,UltraBook Pro,NovaTech,Retail,Corporate,Emily Carter,4,740,0.05,2812.0,2058.2,753.8,Cash,Unsatisfied
40648,2024-08-15,2024,Q3,Aug,West,California,Los Angeles,Accessories,Headphones,SoundMax,Nimbus,Online,Small Business,Sarah Lopez,3,566,0.15,1443.3,872.82,570.48,Digital Wallet,Unsatisfied
40649,2024-06-23,2024,Q2,Jun,Midwest,Ohio,Columbus,Furniture,Desk,WorkDesk Pro,Vertex,Online,Small Business,Sarah Lopez,2,505,0.05,959.5,593.06,366.44,Bank Transfer,Very Satisfied
40650,2024-05-19,2024,Q2,May,South,Texas,Dallas,Electronics,Tablet,Tab Elite,Orbit,Distributor,Consumer,Sarah Lopez,6,1118,0.05,6372.6,4374.73,1997.87,Cash,Neutral
40651,2024-01-12,2024,Q1,Jan,South,Texas,Dallas,Electronics,Tablet,Tab Elite,Apex,Retail,Consumer,Jessica Lee,11,114,0.15,1065.9,601.11,464.79,Bank Transfer,Very Satisfied
40652,2024-03-13,2024,Q1,Mar,Midwest,Illinois,Chicago,Furniture,Cabinet,StoragePlus,NovaTech,Retail,Small Business,Emily Carter,7,94,0.1,592.2,360.75,231.45,Bank Transfer,Satisfied
40653,2024-12-14,2024,Q4,Dec,Northeast,New York,New York,Accessories,Keyboard,KeyPro,Vertex,Distributor,Consumer,John Miller,8,433,0.15,2944.4,2028.06,916.34,Card,Very Satisfied
40654,2024-10-20,2024,Q4,Oct,Northeast,Massachusetts,Boston,Electronics,Laptop,UltraBook Pro,Nimbus,Online,Consumer,Jessica Lee,14,558,0.1,7030.8,4807.01,2223.79,Card,Satisfied
40655,2024-10-18,2024,Q4,Oct,Northeast,New York,New York,Furniture,Desk,WorkDesk Pro,NovaTech,Online,Consumer,Michael Brown,13,769,0.15,8497.45,4918.34,3579.11,Card,Very Satisfied
40656,2024-08-07,2024,Q3,Aug,South,Florida,Miami,Accessories,Mouse,ClickPro,Orbit,Online,Small Business,Emily Carter,7,420,0.1,2646.0,1667.52,978.48,Bank Transfer,Satisfied
40657,2024-03-13,2024,Q1,Mar,South,Georgia,Atlanta,Electronics,Tablet,Tab Elite,NovaTech,Distributor,Consumer,Jessica Lee,14,603,0.15,7175.7,5304.69,1871.01,Card,Unsatisfied
40658,2024-10-13,2024,Q4,Oct,Northeast,Pennsylvania,Philadelphia,Accessories,Keyboard,KeyPro,Apex,Retail,Corporate,David Clark,3,292,0.15,744.6,494.48,250.12,Card,Unsatisfied
40659,2024-01-18,2024,Q1,Jan,South,Georgia,Atlanta,Furniture,Cabinet,StoragePlus,Nimbus,Retail,Consumer,Michael Brown,2,471,0.05,894.9,537.81,357.09,Card,Very Satisfied
40660,2024-01-21,2024,Q1,Jan,West,California,Los Angeles,Accessories,Mouse,ClickPro,Orbit,Distributor,Consumer,Emily Carter,1,545,0.15,463.25,344.09,119.16,Cash,Neutral
40661,2024-12-27,2024,Q4,Dec,South,Florida,Miami,Accessories,Headphones,SoundMax,Orbit,Retail,Small Business,David Clark,18,392,0.0,7056.0,4003.54,3052.46,Bank Transfer,Unsatisfied
40662,2024-05-20,2024,Q2,May,West,California,Los Angeles,Accessories,Keyboard,KeyPro,NovaTech,Distributor,Consumer,Michael Brown,19,689,0.05,12436.45,8837.24,3599.21,Card,Neutral
40663,2024-09-30,2024,Q3,Sep,Midwest,Michigan,Detroit,Accessories,Mouse,ClickPro,Vertex,Distributor,Small Business,Michael Brown,7,820,0.05,5453.0,3158.51,2294.49,Digital Wallet,Unsatisfied
40664,2024-12-30,2024,Q4,Dec,South,Texas,Dallas,Electronics,Tablet,Tab Elite,Apex,Distributor,Corporate,Michael Brown,15,141,0.15,1797.75,1024.38,773.37,Digital Wallet,Satisfied
40665,2024-09-30,2024,Q3,Sep,West,California,Los Angeles,Electronics,Laptop,UltraBook Pro,NovaTech,Online,Corporate,Michael Brown,14,1088,0.15,12947.2,7966.26,4980.94,Digital Wallet,Unsatisfied
40666,2024-10-24,2024,Q4,Oct,Midwest,Illinois,Chicago,Accessories,Headphones,SoundMax,Nimbus,Online,Corporate,Jessica Lee,1,315,0.1,283.5,202.8,80.7,Bank Transfer,Unsatisfied
40667,2024-05-09,2024,Q2,May,South,Florida,Miami,Accessories,Mouse,ClickPro,NovaTech,Retail,Corporate,David Clark,4,768,0.05,2918.4,1990.5,927.9,Digital Wallet,Unsatisfied
40668,2024-12-05,2024,Q4,Dec,South,Texas,Dallas,Furniture,Chair,ComfortSeat,Apex,Retail,Consumer,Emily Carter,18,660,0.1,10692.0,6006.32,4685.68,Bank Transfer,Satisfied
40669,2024-11-25,2024,Q4,Nov,West,Washington,Seattle,Electronics,Phone,Galaxy Max,Vertex,Online,Consumer,Emily Carter,19,339,0.05,6118.95,3934.89,2184.06,Digital Wallet,Unsatisfied
40670,2024-09-03,2024,Q3,Sep,Northeast,Massachusetts,Boston,Accessories,Keyboard,KeyPro,Nimbus,Retail,Consumer,Jessica Lee,16,1139,0.1,16401.6,9474.15,6927.45,Digital Wallet,Unsatisfied
40671,2024-09-02,2024,Q3,Sep,Northeast,New York,New York,Accessories,Mouse,ClickPro,NovaTech,Online,Small Business,Jessica Lee,4,741,0.0,2964.0,1929.93,1034.07,Bank Transfer,Satisfied
40672,2024-09-18,2024,Q3,Sep,Midwest,Michigan,Detroit,Electronics,Tablet,Tab Elite,NovaTech,Online,Small Business,Sarah Lopez,8,444,0.15,3019.2,1668.85,1350.35,Cash,Neutral
40673,2024-03-22,2024,Q1,Mar,West,California,Los Angeles,Electronics,Tablet,Tab Elite,NovaTech,Retail,Small Business,David Clark,3,263,0.0,789.0,563.81,225.19,Card,Satisfied
40674,2024-02-11,2024,Q1,Feb,Northeast,Massachusetts,Boston,Furniture,Cabinet,StoragePlus,Vertex,Distributor,Consumer,Jessica Lee,2,1046,0.0,2092.0,1317.34,774.66,Cash,Satisfied
40675,2024-07-16,2024,Q3,Jul,South,Georgia,Atlanta,Electronics,Laptop,UltraBook Pro,NovaTech,Online,Small Business,Emily Carter,3,336,0.0,1008.0,576.55,431.45,Card,Unsatisfied
40676,2024-02-12,2024,Q1,Feb,West,Colorado,Denver,Electronics,Laptop,UltraBook Pro,Vertex,Distributor,Consumer,Jessica Lee,15,138,0.05,1966.5,1251.68,714.82,Cash,Satisfied
40677,2024-11-12,2024,Q4,Nov,West,Colorado,Denver,Furniture,Chair,ComfortSeat,Vertex,Retail,Consumer,Sarah Lopez,14,1132,0.15,13470.8,9790.74,3680.06,Cash,Very Satisfied
40678,2024-06-19,2024,Q2,Jun,Northeast,Pennsylvania,Philadelphia,Electronics,Tablet,Tab Elite,NovaTech,Distributor,Corporate,Jessica Lee,3,243,0.0,729.0,407.29,321.71,Cash,Unsatisfied
40679,2024-09-22,2024,Q3,Sep,West,California,Los Angeles,Accessories,Mouse,ClickPro,Vertex,Online,Small Business,David Clark,16,1155,0.15,15708.0,9069.3,6638.7,Digital Wallet,Unsatisfied
40680,2024-05-17,2024,Q2,May,West,California,Los Angeles,Accessories,Headphones,SoundMax,Orbit,Retail,Small Business,Emily Carter,4,363,0.05,1379.4,888.74,490.66,Bank Transfer,Satisfied
40681,2024-07-24,2024,Q3,Jul,West,Colorado,Denver,Accessories,Keyboard,KeyPro,NovaTech,Retail,Small Business,Jessica Lee,8,258,0.15,1754.4,1195.17,559.23,Card,Satisfied
40682,2024-08-16,2024,Q3,Aug,Midwest,Illinois,Chicago,Electronics,Phone,Galaxy Max,Apex,Retail,Corporate,Michael Brown,9,1077,0.0,9693.0,6215.8,3477.2,Digital Wallet,Very Satisfied
40683,2024-07-20,2024,Q3,Jul,Northeast,Massachusetts,Boston,Furniture,Chair,ComfortSeat,Nimbus,Online,Small Business,Sarah Lopez,9,767,0.0,6903.0,3811.82,3091.18,Cash,Neutral
40684,2024-04-05,2024,Q2,Apr,South,Georgia,Atlanta,Furniture,Chair,ComfortSeat,Nimbus,Online,Small Business,Emily Carter,1,683,0.1,614.7,347.02,267.68,Digital Wallet,Unsatisfied
40685,2024-06-06,2024,Q2,Jun,West,Colorado,Denver,Furniture,Cabinet,StoragePlus,Vertex,Distributor,Corporate,Jessica Lee,15,940,0.15,11985.0,7322.01,4662.99,Cash,Satisfied
40686,2024-02-25,2024,Q1,Feb,Midwest,Ohio,Columbus,Accessories,Mouse,ClickPro,Vertex,Online,Corporate,Sarah Lopez,12,497,0.0,5964.0,4359.98,1604.02,Bank Transfer,Neutral
40687,2024-09-14,2024,Q3,Sep,Midwest,Ohio,Columbus,Electronics,Laptop,UltraBook Pro,Vertex,Distributor,Small Business,Michael Brown,19,532,0.15,8591.8,4946.3,3645.5,Digital Wallet,Very Satisfied
40688,2024-08-28,2024,Q3,Aug,South,Texas,Dallas,Accessories,Headphones,SoundMax,Apex,Distributor,Small Business,David Clark,15,939,0.15,11972.25,7456.17,4516.08,Digital Wallet,Satisfied
40689,2024-05-17,2024,Q2,May,Midwest,Ohio,Columbus,Electronics,Laptop,UltraBook Pro,Nimbus,Distributor,Small Business,David Clark,15,1137,0.15,14496.75,9002.09,5494.66,Bank Transfer,Unsatisfied
40690,2024-01-16,2024,Q1,Jan,Midwest,Illinois,Chicago,Accessories,Headphones,SoundMax,Nimbus,Distributor,Corporate,Michael Brown,3,692,0.1,1868.4,1335.4,533.0,Bank Transfer,Neutral
40691,2024-02-28,2024,Q1,Feb,Northeast,New York,New York,Electronics,Laptop,UltraBook Pro,NovaTech,Distributor,Small Business,Jessica Lee,8,1070,0.05,8132.0,5881.57,2250.43,Digital Wallet,Satisfied
40692,2024-08-02,2024,Q3,Aug,South,Texas,Dallas,Electronics,Tablet,Tab Elite,Apex,Distributor,Consumer,John Miller,8,746,0.1,5371.2,2994.06,2377.14,Bank Transfer,Unsatisfied
40693,2024-11-11,2024,Q4,Nov,West,California,Los Angeles,Accessories,Keyboard,KeyPro,Vertex,Distributor,Small Business,Michael Brown,9,346,0.05,2958.3,2095.98,862.32,Bank Transfer,Unsatisfied
40694,2024-12-06,2024,Q4,Dec,Northeast,Massachusetts,Boston,Electronics,Tablet,Tab Elite,Orbit,Retail,Corporate,Emily Carter,11,796,0.0,8756.0,5166.39,3589.61,Card,Satisfied
40695,2024-05-08,2024,Q2,May,Northeast,New York,New York,Accessories,Keyboard,KeyPro,NovaTech,Distributor,Small Business,Jessica Lee,5,835,0.05,3966.25,2754.03,1212.22,Digital Wallet,Very Satisfied
40696,2024-12-27,2024,Q4,Dec,South,Florida,Miami,Furniture,Desk,WorkDesk Pro,NovaTech,Distributor,Consumer,Emily Carter,11,937,0.05,9791.65,5748.7,4042.95,Bank Transfer,Very Satisfied
40697,2024-09-20,2024,Q3,Sep,West,California,Los Angeles,Electronics,Phone,Galaxy Max,NovaTech,Online,Corporate,David Clark,15,502,0.1,6777.0,5032.94,1744.06,Cash,Neutral
40698,2024-02-20,2024,Q1,Feb,Northeast,New York,New York,Accessories,Mouse,ClickPro,Nimbus,Retail,Consumer,Michael Brown,6,404,0.0,2424.0,1665.15,758.85,Bank Transfer,Satisfied
40699,2024-06-21,2024,Q2,Jun,West,California,Los Angeles,Electronics,Tablet,Tab Elite,Apex,Retail,Corporate,David Clark,11,466,0.15,4357.1,2433.88,1923.22,Digital Wallet,Very Satisfied
40700,2024-05-31,2024,Q2,May,South,Texas,Dallas,Furniture,Chair,ComfortSeat,Orbit,Online,Corporate,Michael Brown,9,1084,0.0,9756.0,6851.32,2904.68,Digital Wallet,Unsatisfied
40701,2024-12-04,2024,Q4,Dec,Northeast,Massachusetts,Boston,Furniture,Chair,ComfortSeat,NovaTech,Retail,Small Business,Jessica Lee,3,1165,0.0,3495.0,1978.76,1516.24,Bank Transfer,Neutral
40702,2024-08-11,2024,Q3,Aug,Northeast,Massachusetts,Boston,Accessories,Mouse,ClickPro,Nimbus,Distributor,Small Business,Michael Brown,19,854,0.05,15414.7,9069.26,6345.44,Bank Transfer,Very Satisfied
40703,2024-06-18,2024,Q2,Jun,Midwest,Ohio,Columbus,Accessories,Headphones,SoundMax,Apex,Retail,Corporate,Jessica Lee,7,462,0.0,3234.0,2136.11,1097.89,Bank Transfer,Satisfied
40704,2024-01-15,2024,Q1,Jan,West,California,Los Angeles,Electronics,Tablet,Tab Elite,NovaTech,Online,Corporate,Sarah Lopez,10,142,0.0,1420.0,981.12,438.88,Cash,Satisfied
40705,2024-10-03,2024,Q4,Oct,Northeast,New York,New York,Furniture,Desk,WorkDesk Pro,Vertex,Distributor,Small Business,Jessica Lee,14,408,0.1,5140.8,2850.17,2290.63,Card,Neutral
40706,2024-02-01,2024,Q1,Feb,South,Georgia,Atlanta,Accessories,Mouse,ClickPro,Orbit,Online,Small Business,David Clark,2,365,0.05,693.5,495.0,198.5,Card,Satisfied
40707,2024-11-30,2024,Q4,Nov,West,California,Los Angeles,Electronics,Phone,Galaxy Max,Vertex,Online,Consumer,John Miller,20,1103,0.0,22060.0,16349.26,5710.74,Cash,Very Satisfied
40708,2024-02-01,2024,Q1,Feb,West,California,Los Angeles,Accessories,Mouse,ClickPro,NovaTech,Retail,Small Business,David Clark,8,1176,0.05,8937.6,5708.49,3229.11,Cash,Satisfied
40709,2024-09-28,2024,Q3,Sep,West,Colorado,Denver,Furniture,Chair,ComfortSeat,Vertex,Distributor,Corporate,David Clark,11,415,0.1,4108.5,2602.25,1506.25,Cash,Satisfied
40710,2024-10-28,2024,Q4,Oct,Midwest,Illinois,Chicago,Electronics,Tablet,Tab Elite,Apex,Distributor,Corporate,John Miller,7,824,0.1,5191.2,3222.93,1968.27,Digital Wallet,Satisfied
40711,2024-03-05,2024,Q1,Mar,Midwest,Ohio,Columbus,Electronics,Phone,Galaxy Max,Vertex,Online,Consumer,Emily Carter,2,329,0.1,592.2,363.72,228.48,Bank Transfer,Unsatisfied
40712,2024-08-10,2024,Q3,Aug,Midwest,Illinois,Chicago,Accessories,Keyboard,KeyPro,NovaTech,Distributor,Consumer,John Miller,16,267,0.05,4058.4,2536.47,1521.93,Digital Wallet,Satisfied
40713,2024-01-23,2024,Q1,Jan,Northeast,New York,New York,Electronics,Tablet,Tab Elite,Vertex,Distributor,Corporate,Michael Brown,10,992,0.0,9920.0,5514.93,4405.07,Cash,Neutral
40714,2024-08-06,2024,Q3,Aug,West,Colorado,Denver,Accessories,Mouse,ClickPro,NovaTech,Retail,Corporate,John Miller,9,973,0.15,7443.45,4329.65,3113.8,Cash,Unsatisfied
40715,2024-12-06,2024,Q4,Dec,Midwest,Illinois,Chicago,Accessories,Headphones,SoundMax,Vertex,Distributor,Corporate,Emily Carter,8,69,0.05,524.4,356.19,168.21,Digital Wallet,Unsatisfied
40716,2024-11-19,2024,Q4,Nov,West,Colorado,Denver,Furniture,Chair,ComfortSeat,NovaTech,Distributor,Consumer,Emily Carter,18,711,0.05,12158.1,8666.99,3491.11,Bank Transfer,Unsatisfied
40717,2024-11-25,2024,Q4,Nov,South,Georgia,Atlanta,Electronics,Laptop,UltraBook Pro,Vertex,Retail,Small Business,Sarah Lopez,2,964,0.05,1831.6,1369.04,462.56,Bank Transfer,Very Satisfied
40718,2024-07-19,2024,Q3,Jul,West,Washington,Seattle,Accessories,Mouse,ClickPro,Orbit,Online,Consumer,David Clark,6,269,0.15,1371.9,1020.64,351.26,Digital Wallet,Unsatisfied
40719,2024-11-19,2024,Q4,Nov,South,Texas,Dallas,Furniture,Desk,WorkDesk Pro,Nimbus,Retail,Small Business,Sarah Lopez,12,563,0.05,6418.2,4383.84,2034.36,Digital Wallet,Very Satisfied
40720,2024-04-28,2024,Q2,Apr,Midwest,Michigan,Detroit,Accessories,Mouse,ClickPro,Orbit,Retail,Small Business,Sarah Lopez,17,332,0.0,5644.0,3124.07,2519.93,Digital Wallet,Very Satisfied
40721,2024-01-19,2024,Q1,Jan,West,Washington,Seattle,Electronics,Tablet,Tab Elite,Apex,Distributor,Consumer,John Miller,9,747,0.05,6386.85,3992.1,2394.75,Cash,Unsatisfied
40722,2024-05-15,2024,Q2,May,South,Texas,Dallas,Accessories,Mouse,ClickPro,Vertex,Retail,Small Business,Jessica Lee,4,791,0.15,2689.4,1500.9,1188.5,Cash,Neutral
40723,2024-07-03,2024,Q3,Jul,South,Georgia,Atlanta,Furniture,Cabinet,StoragePlus,Apex,Retail,Corporate,John Miller,2,258,0.15,438.6,292.44,146.16,Cash,Unsatisfied
40724,2024-12-03,2024,Q4,Dec,Midwest,Michigan,Detroit,Furniture,Chair,ComfortSeat,Orbit,Online,Corporate,Sarah Lopez,16,115,0.0,1840.0,1241.16,598.84,Digital Wallet,Unsatisfied
40725,2024-11-15,2024,Q4,Nov,Midwest,Ohio,Columbus,Electronics,Phone,Galaxy Max,Vertex,Distributor,Corporate,Sarah Lopez,3,195,0.05,555.75,342.29,213.46,Card,Neutral
40726,2024-09-21,2024,Q3,Sep,South,Texas,Dallas,Accessories,Headphones,SoundMax,NovaTech,Distributor,Small Business,Emily Carter,1,505,0.1,454.5,314.65,139.85,Card,Unsatisfied
40727,2024-04-07,2024,Q2,Apr,Midwest,Illinois,Chicago,Electronics,Tablet,Tab Elite,NovaTech,Distributor,Consumer,Jessica Lee,14,640,0.05,8512.0,6220.3,2291.7,Card,Unsatisfied
40728,2024-05-01,2024,Q2,May,Northeast,Pennsylvania,Philadelphia,Electronics,Tablet,Tab Elite,NovaTech,Online,Corporate,David Clark,11,1148,0.1,11365.2,7414.55,3950.65,Cash,Satisfied
40729,2024-04-01,2024,Q2,Apr,West,California,Los Angeles,Electronics,Tablet,Tab Elite,Nimbus,Online,Consumer,Jessica Lee,1,851,0.05,808.45,494.43,314.02,Digital Wallet,Neutral
40730,2024-01-06,2024,Q1,Jan,South,Georgia,Atlanta,Accessories,Headphones,SoundMax,Nimbus,Distributor,Corporate,Sarah Lopez,13,347,0.05,4285.45,2556.53,1728.92,Digital Wallet,Neutral
40731,2024-09-15,2024,Q3,Sep,South,Texas,Dallas,Electronics,Laptop,UltraBook Pro,Orbit,Retail,Corporate,Emily Carter,14,407,0.15,4843.3,3227.43,1615.87,Card,Very Satisfied
40732,2024-11-13,2024,Q4,Nov,Midwest,Illinois,Chicago,Furniture,Desk,WorkDesk Pro,NovaTech,Online,Small Business,David Clark,3,1133,0.05,3229.05,2304.72,924.33,Card,Satisfied
40733,2024-07-14,2024,Q3,Jul,South,Florida,Miami,Electronics,Phone,Galaxy Max,NovaTech,Retail,Small Business,John Miller,3,383,0.1,1034.1,626.47,407.63,Card,Satisfied
40734,2024-12-05,2024,Q4,Dec,West,California,Los Angeles,Electronics,Phone,Galaxy Max,NovaTech,Retail,Corporate,Sarah Lopez,11,104,0.05,1086.8,766.51,320.29,Card,Neutral
40735,2024-07-26,2024,Q3,Jul,West,Washington,Seattle,Furniture,Chair,ComfortSeat,Apex,Retail,Consumer,Emily Carter,16,618,0.0,9888.0,6969.42,2918.58,Card,Very Satisfied
40736,2024-12-05,2024,Q4,Dec,Northeast,Pennsylvania,Philadelphia,Furniture,Desk,WorkDesk Pro,Apex,Online,Consumer,Emily Carter,15,1113,0.15,14190.75,9682.59,4508.16,Bank Transfer,Very Satisfied
40737,2024-05-16,2024,Q2,May,Northeast,Massachusetts,Boston,Accessories,Mouse,ClickPro,NovaTech,Online,Corporate,Emily Carter,7,258,0.1,1625.4,1002.26,623.14,Bank Transfer,Neutral
40738,2024-09-12,2024,Q3,Sep,South,Texas,Dallas,Accessories,Keyboard,KeyPro,Apex,Retail,Consumer,Michael Brown,11,72,0.0,792.0,574.11,217.89,Cash,Unsatisfied
40739,2024-04-12,2024,Q2,Apr,South,Georgia,Atlanta,Accessories,Mouse,ClickPro,NovaTech,Online,Small Business,Michael Brown,14,374,0.1,4712.4,2663.79,2048.61,Digital Wallet,Satisfied
40740,2024-08-07,2024,Q3,Aug,West,Colorado,Denver,Electronics,Tablet,Tab Elite,Nimbus,Retail,Consumer,Emily Carter,9,1121,0.1,9080.1,5365.66,3714.44,Cash,Very Satisfied
40741,2024-08-15,2024,Q3,Aug,West,Colorado,Denver,Electronics,Laptop,UltraBook Pro,Orbit,Distributor,Small Business,David Clark,18,556,0.0,10008.0,6144.93,3863.07,Bank Transfer,Unsatisfied
40742,2024-09-03,2024,Q3,Sep,South,Florida,Miami,Electronics,Laptop,UltraBook Pro,Apex,Distributor,Consumer,Sarah Lopez,2,303,0.1,545.4,399.31,146.09,Card,Neutral
40743,2024-11-28,2024,Q4,Nov,Midwest,Illinois,Chicago,Accessories,Keyboard,KeyPro,Vertex,Online,Corporate,John Miller,1,62,0.15,52.7,37.2,15.5,Card,Satisfied
40744,2024-07-20,2024,Q3,Jul,South,Georgia,Atlanta,Furniture,Chair,ComfortSeat,Nimbus,Distributor,Consumer,David Clark,16,1156,0.05,17571.2,10898.69,6672.51,Cash,Satisfied
40745,2024-09-02,2024,Q3,Sep,West,Washington,Seattle,Furniture,Desk,WorkDesk Pro,Orbit,Retail,Corporate,Emily Carter,18,1025,0.05,17527.5,11414.59,6112.91,Cash,Neutral
40746,2024-02-21,2024,Q1,Feb,West,Washington,Seattle,Furniture,Desk,WorkDesk Pro,Apex,Distributor,Corporate,Michael Brown,3,1157,0.05,3297.45,2180.96,1116.49,Bank Transfer,Neutral
40747,2024-04-01,2024,Q2,Apr,Northeast,Pennsylvania,Philadelphia,Electronics,Tablet,Tab Elite,Orbit,Distributor,Consumer,Jessica Lee,5,87,0.15,369.75,259.19,110.56,Card,Unsatisfied
40748,2024-04-14,2024,Q2,Apr,South,Texas,Dallas,Electronics,Phone,Galaxy Max,Apex,Distributor,Consumer,Michael Brown,14,424,0.05,5639.2,3898.56,1740.64,Cash,Neutral
40749,2024-12-08,2024,Q4,Dec,Northeast,New York,New York,Furniture,Desk,WorkDesk Pro,Vertex,Online,Consumer,Emily Carter,20,415,0.15,7055.0,4737.51,2317.49,Bank Transfer,Satisfied
40750,2024-06-25,2024,Q2,Jun,Northeast,Massachusetts,Boston,Furniture,Cabinet,StoragePlus,Orbit,Distributor,Small Business,Jessica Lee,20,259,0.05,4921.0,3509.63,1411.37,Bank Transfer,Very Satisfied
40751,2024-04-20,2024,Q2,Apr,Midwest,Illinois,Chicago,Accessories,Keyboard,KeyPro,NovaTech,Online,Corporate,John Miller,18,77,0.1,1247.4,826.54,420.86,Digital Wallet,Unsatisfied
40752,2024-12-08,2024,Q4,Dec,Northeast,Massachusetts,Boston,Furniture,Cabinet,StoragePlus,Apex,Online,Consumer,Emily Carter,20,461,0.05,8759.0,5741.57,3017.43,Digital Wallet,Satisfied
40753,2024-03-29,2024,Q1,Mar,West,California,Los Angeles,Furniture,Desk,WorkDesk Pro,Vertex,Retail,Consumer,John Miller,8,1082,0.0,8656.0,4768.51,3887.49,Digital Wallet,Very Satisfied
40754,2024-08-25,2024,Q3,Aug,South,Georgia,Atlanta,Electronics,Phone,Galaxy Max,NovaTech,Distributor,Consumer,Sarah Lopez,19,611,0.1,10448.1,6760.96,3687.14,Digital Wallet,Neutral
40755,2024-10-15,2024,Q4,Oct,Midwest,Illinois,Chicago,Accessories,Keyboard,KeyPro,NovaTech,Distributor,Consumer,Emily Carter,16,484,0.05,7356.8,4855.14,2501.66,Card,Unsatisfied
40756,2024-03-11,2024,Q1,Mar,South,Florida,Miami,Accessories,Keyboard,KeyPro,Vertex,Retail,Consumer,John Miller,14,636,0.0,8904.0,5705.92,3198.08,Digital Wallet,Unsatisfied
40757,2024-04-28,2024,Q2,Apr,South,Texas,Dallas,Accessories,Headphones,SoundMax,Apex,Online,Small Business,Jessica Lee,20,371,0.0,7420.0,4942.83,2477.17,Cash,Very Satisfied
40758,2024-01-13,2024,Q1,Jan,Midwest,Ohio,Columbus,Furniture,Cabinet,StoragePlus,Vertex,Distributor,Corporate,Jessica Lee,14,1098,0.0,15372.0,11366.61,4005.39,Digital Wallet,Very Satisfied
40759,2024-07-14,2024,Q3,Jul,Northeast,New York,New York,Furniture,Cabinet,StoragePlus,Orbit,Distributor,Small Business,John Miller,5,1166,0.1,5247.0,3830.39,1416.61,Bank Transfer,Very Satisfied
40760,2024-11-15,2024,Q4,Nov,West,Colorado,Denver,Accessories,Headphones,SoundMax,NovaTech,Distributor,Small Business,Sarah Lopez,17,925,0.05,14938.75,10720.43,4218.32,Digital Wallet,Very Satisfied
40761,2024-10-05,2024,Q4,Oct,Northeast,Massachusetts,Boston,Furniture,Chair,ComfortSeat,Apex,Online,Consumer,Michael Brown,12,1118,0.05,12745.2,8169.73,4575.47,Card,Very Satisfied
40762,2024-12-29,2024,Q4,Dec,West,California,Los Angeles,Electronics,Laptop,UltraBook Pro,Nimbus,Distributor,Small Business,Michael Brown,3,403,0.0,1209.0,683.67,525.33,Card,Unsatisfied
40763,2024-06-29,2024,Q2,Jun,Midwest,Ohio,Columbus,Furniture,Chair,ComfortSeat,Vertex,Online,Corporate,David Clark,5,1173,0.1,5278.5,3280.46,1998.04,Digital Wallet,Unsatisfied
40764,2024-03-07,2024,Q1,Mar,West,Washington,Seattle,Furniture,Desk,WorkDesk Pro,Vertex,Distributor,Corporate,David Clark,16,114,0.15,1550.4,893.19,657.21,Card,Very Satisfied
40765,2024-12-14,2024,Q4,Dec,South,Georgia,Atlanta,Electronics,Phone,Galaxy Max,Apex,Online,Corporate,Jessica Lee,3,1077,0.1,2907.9,1693.07,1214.83,Bank Transfer,Unsatisfied
40766,2024-12-03,2024,Q4,Dec,West,California,Los Angeles,Accessories,Keyboard,KeyPro,Nimbus,Retail,Small Business,David Clark,5,252,0.15,1071.0,651.63,419.37,Card,Very Satisfied
40767,2024-12-22,2024,Q4,Dec,South,Georgia,Atlanta,Furniture,Desk,WorkDesk Pro,Apex,Online,Corporate,Sarah Lopez,20,1030,0.15,17510.0,11453.03,6056.97,Digital Wallet,Unsatisfied
40768,2024-08-12,2024,Q3,Aug,West,California,Los Angeles,Furniture,Cabinet,StoragePlus,Orbit,Distributor,Corporate,Emily Carter,8,114,0.0,912.0,541.02,370.98,Cash,Neutral
40769,2024-03-24,2024,Q1,Mar,Northeast,Massachusetts,Boston,Furniture,Cabinet,StoragePlus,NovaTech,Retail,Corporate,Sarah Lopez,6,749,0.0,4494.0,3133.43,1360.57,Card,Satisfied
40770,2024-04-04,2024,Q2,Apr,Midwest,Ohio,Columbus,Furniture,Desk,WorkDesk Pro,Apex,Online,Consumer,Jessica Lee,3,330,0.0,990.0,634.5,355.5,Cash,Very Satisfied
40771,2024-12-03,2024,Q4,Dec,Midwest,Ohio,Columbus,Accessories,Keyboard,KeyPro,Nimbus,Online,Consumer,Emily Carter,2,574,0.15,975.8,588.6,387.2,Bank Transfer,Unsatisfied
