Order ID,Date,Year,Quarter,Month,Week,Region,State,City,Product Category,Product Subcategory,Product Name,Sales Channel,Customer Segment,Units Sold,Unit Price,Discount,Revenue,Cost,Profit,Profit Margin,Marketing Channel,Payment Method
20693,2024-01-24,2024,Q1,Jan,4,Northeast,New York,New York,Accessories,Mouse,ClickPro,Online,Small Business,11,529,0.05,5528.05,3252.6,2275.45,0.4116,Direct,Cash
20694,2024-03-23,2024,Q1,Mar,12,Midwest,Illinois,Chicago,Furniture,Desk,WorkDesk Pro,Distributor,Corporate,14,1226,0.1,15447.6,8999.91,6447.69,0.4174,Google Ads,Cash
20695,2024-04-17,2024,Q2,Apr,16,Northeast,Pennsylvania,Philadelphia,Electronics,Phone,Galaxy Max,Distributor,Small Business,8,606,0.15,4120.8,2415.18,1705.62,0.4139,Google Ads,Cash
20696,2024-01-08,2024,Q1,Jan,2,Northeast,New York,New York,Accessories,Mouse,ClickPro,Online,Small Business,22,719,0.1,14236.2,9792.6,4443.6,0.3121,Direct,Card
20697,2024-11-16,2024,Q4,Nov,46,Midwest,Michigan,Detroit,Electronics,Tablet,Tab Elite,Retail,Consumer,24,884,0.0,21216.0,13058.75,8157.25,0.3845,Direct,Transfer
20698,2024-08-01,2024,Q3,Aug,31,South,Florida,Miami,Furniture,Desk,WorkDesk Pro,Distributor,Small Business,12,1332,0.05,15184.8,9643.43,5541.37,0.3649,Direct,Digital Wallet
20699,2024-05-24,2024,Q2,May,21,South,Florida,Miami,Electronics,Tablet,Tab Elite,Distributor,Corporate,6,1220,0.15,6222.0,3779.26,2442.74,0.3926,Social Media,Cash
20700,2024-03-17,2024,Q1,Mar,11,Midwest,Ohio,Columbus,Accessories,Keyboard,KeyPro,Distributor,Consumer,7,129,0.0,903.0,503.31,399.69,0.4426,Google Ads,Card
20701,2024-06-02,2024,Q2,Jun,22,West,Colorado,Denver,Electronics,Laptop,UltraBook Pro,Retail,Corporate,6,957,0.0,5742.0,3399.09,2342.91,0.408,Email,Card
20702,2024-08-06,2024,Q3,Aug,32,Northeast,Massachusetts,Boston,Furniture,Desk,WorkDesk Pro,Retail,Corporate,13,543,0.1,6353.1,3576.19,2776.91,0.4371,Direct,Digital Wallet
20703,2024-05-27,2024,Q2,May,22,West,Washington,Seattle,Furniture,Chair,ComfortSeat,Retail,Corporate,5,574,0.05,2726.5,1879.74,846.76,0.3106,Social Media,Transfer
20704,2024-04-25,2024,Q2,Apr,17,Northeast,New York,New York,Accessories,Keyboard,KeyPro,Distributor,Small Business,12,45,0.05,513.0,303.65,209.35,0.4081,Email,Cash
20705,2024-11-25,2024,Q4,Nov,48,West,Washington,Seattle,Furniture,Desk,WorkDesk Pro,Distributor,Small Business,2,716,0.1,1288.8,956.57,332.23,0.2578,Social Media,Transfer
20706,2024-01-19,2024,Q1,Jan,3,West,Colorado,Denver,Accessories,Headphones,SoundMax,Online,Consumer,11,488,0.1,4831.2,3059.63,1771.57,0.3667,Email,Digital Wallet
20707,2024-06-12,2024,Q2,Jun,24,West,Washington,Seattle,Furniture,Chair,ComfortSeat,Distributor,Corporate,15,622,0.05,8863.5,6496.81,2366.69,0.267,Email,Cash
20708,2024-08-09,2024,Q3,Aug,32,West,Washington,Seattle,Accessories,Mouse,ClickPro,Distributor,Corporate,15,1108,0.05,15789.0,9959.23,5829.77,0.3692,Email,Card
20709,2024-09-12,2024,Q3,Sep,37,Midwest,Michigan,Detroit,Furniture,Chair,ComfortSeat,Online,Small Business,15,1243,0.0,18645.0,11751.27,6893.73,0.3697,Affiliate,Cash
20710,2024-03-12,2024,Q1,Mar,11,Northeast,Pennsylvania,Philadelphia,Accessories,Mouse,ClickPro,Distributor,Corporate,13,1274,0.15,14077.7,8739.68,5338.02,0.3792,Google Ads,Cash
20711,2024-02-21,2024,Q1,Feb,8,South,Texas,Dallas,Electronics,Laptop,UltraBook Pro,Distributor,Corporate,1,456,0.1,410.4,286.12,124.28,0.3028,Google Ads,Card
20712,2024-11-19,2024,Q4,Nov,47,South,Texas,Dallas,Accessories,Keyboard,KeyPro,Retail,Consumer,5,962,0.1,4329.0,2713.93,1615.07,0.3731,Social Media,Transfer
20713,2024-01-08,2024,Q1,Jan,2,Midwest,Michigan,Detroit,Electronics,Laptop,UltraBook Pro,Online,Consumer,18,911,0.0,16398.0,10010.58,6387.42,0.3895,Direct,Cash
20714,2024-12-09,2024,Q4,Dec,50,South,Florida,Miami,Furniture,Chair,ComfortSeat,Retail,Corporate,17,643,0.15,9291.35,5776.0,3515.35,0.3783,Direct,Card
20715,2024-04-01,2024,Q2,Apr,14,Midwest,Michigan,Detroit,Accessories,Keyboard,KeyPro,Distributor,Corporate,2,956,0.05,1816.4,1043.57,772.83,0.4255,Affiliate,Cash
20716,2024-04-13,2024,Q2,Apr,15,West,California,Los Angeles,Electronics,Tablet,Tab Elite,Distributor,Small Business,3,1305,0.15,3327.75,2013.61,1314.14,0.3949,Direct,Card
20717,2024-05-24,2024,Q2,May,21,Midwest,Illinois,Chicago,Furniture,Desk,WorkDesk Pro,Distributor,Corporate,8,505,0.1,3636.0,2020.79,1615.21,0.4442,Affiliate,Card
20718,2024-09-20,2024,Q3,Sep,38,Northeast,Massachusetts,Boston,Furniture,Chair,ComfortSeat,Online,Small Business,8,1343,0.1,9669.6,6323.1,3346.5,0.3461,Social Media,Cash
20719,2024-05-30,2024,Q2,May,22,Midwest,Michigan,Detroit,Accessories,Mouse,ClickPro,Online,Consumer,6,193,0.15,984.3,612.64,371.66,0.3776,Email,Cash
20720,2024-04-28,2024,Q2,Apr,17,South,Florida,Miami,Electronics,Tablet,Tab Elite,Online,Consumer,1,234,0.05,222.3,150.45,71.85,0.3232,Email,Transfer
20721,2024-01-02,2024,Q1,Jan,1,West,California,Los Angeles,Furniture,Desk,WorkDesk Pro,Retail,Corporate,15,749,0.05,10673.25,6348.77,4324.48,0.4052,Direct,Cash
20722,2024-03-23,2024,Q1,Mar,12,Midwest,Ohio,Columbus,Accessories,Keyboard,KeyPro,Distributor,Small Business,12,1297,0.1,14007.6,8702.12,5305.48,0.3788,Affiliate,Transfer
20723,2024-02-06,2024,Q1,Feb,6,Northeast,Massachusetts,Boston,Electronics,Laptop,UltraBook Pro,Distributor,Consumer,21,342,0.1,6463.8,4587.36,1876.44,0.2903,Social Media,Digital Wallet
20724,2024-06-02,2024,Q2,Jun,22,Northeast,New York,New York,Furniture,Desk,WorkDesk Pro,Distributor,Corporate,1,782,0.15,664.7,494.94,169.76,0.2554,Affiliate,Transfer
20725,2024-12-21,2024,Q4,Dec,51,West,California,Los Angeles,Accessories,Keyboard,KeyPro,Online,Consumer,6,1213,0.1,6550.2,4108.07,2442.13,0.3728,Affiliate,Digital Wallet
20726,2024-07-23,2024,Q3,Jul,30,South,Texas,Dallas,Electronics,Laptop,UltraBook Pro,Retail,Consumer,7,848,0.15,5045.6,3236.22,1809.38,0.3586,Social Media,Transfer
20727,2024-05-06,2024,Q2,May,19,Midwest,Ohio,Columbus,Furniture,Chair,ComfortSeat,Retail,Corporate,13,715,0.05,8830.25,6427.62,2402.63,0.2721,Google Ads,Cash
20728,2024-07-21,2024,Q3,Jul,29,South,Florida,Miami,Electronics,Phone,Galaxy Max,Online,Corporate,1,304,0.1,273.6,154.08,119.52,0.4368,Google Ads,Card
20729,2024-05-06,2024,Q2,May,19,South,Texas,Dallas,Accessories,Keyboard,KeyPro,Retail,Small Business,3,272,0.05,775.2,442.67,332.53,0.429,Social Media,Cash
20730,2024-12-05,2024,Q4,Dec,49,Northeast,New York,New York,Furniture,Desk,WorkDesk Pro,Distributor,Corporate,21,1087,0.1,20544.3,13259.59,7284.71,0.3546,Google Ads,Digital Wallet
20731,2024-05-01,2024,Q2,May,18,South,Texas,Dallas,Electronics,Phone,Galaxy Max,Online,Small Business,20,285,0.05,5415.0,4030.31,1384.69,0.2557,Affiliate,Digital Wallet
20732,2024-12-17,2024,Q4,Dec,51,Midwest,Illinois,Chicago,Accessories,Headphones,SoundMax,Retail,Consumer,13,695,0.15,7679.75,5558.11,2121.64,0.2763,Social Media,Cash
20733,2024-05-19,2024,Q2,May,20,Midwest,Illinois,Chicago,Furniture,Chair,ComfortSeat,Retail,Small Business,7,1158,0.05,7700.7,5652.1,2048.6,0.266,Direct,Card
20734,2024-08-15,2024,Q3,Aug,33,South,Florida,Miami,Electronics,Laptop,UltraBook Pro,Distributor,Small Business,18,654,0.1,10594.8,7433.04,3161.76,0.2984,Affiliate,Card
20735,2024-08-30,2024,Q3,Aug,35,Midwest,Illinois,Chicago,Electronics,Phone,Galaxy Max,Retail,Corporate,24,1280,0.0,30720.0,21764.98,8955.02,0.2915,Google Ads,Cash
20736,2024-10-24,2024,Q4,Oct,43,Midwest,Ohio,Columbus,Accessories,Mouse,ClickPro,Online,Small Business,14,964,0.15,11471.6,8495.29,2976.31,0.2595,Social Media,Transfer
20737,2024-05-15,2024,Q2,May,20,Midwest,Michigan,Detroit,Electronics,Tablet,Tab Elite,Distributor,Corporate,6,1139,0.15,5808.9,3814.32,1994.58,0.3434,Google Ads,Cash
20738,2024-08-06,2024,Q3,Aug,32,West,California,Los Angeles,Electronics,Tablet,Tab Elite,Retail,Small Business,8,239,0.15,1625.2,1011.33,613.87,0.3777,Direct,Card
20739,2024-12-11,2024,Q4,Dec,50,South,Texas,Dallas,Furniture,Desk,WorkDesk Pro,Distributor,Consumer,3,44,0.1,118.8,76.57,42.23,0.3555,Email,Digital Wallet
20740,2024-09-14,2024,Q3,Sep,37,West,Washington,Seattle,Electronics,Phone,Galaxy Max,Distributor,Consumer,11,1342,0.05,14023.9,10217.52,3806.38,0.2714,Social Media,Digital Wallet
20741,2024-11-16,2024,Q4,Nov,46,Northeast,Massachusetts,Boston,Electronics,Tablet,Tab Elite,Distributor,Corporate,19,1049,0.05,18934.45,12540.94,6393.51,0.3377,Google Ads,Card
20742,2024-02-26,2024,Q1,Feb,9,West,Colorado,Denver,Accessories,Headphones,SoundMax,Distributor,Corporate,8,337,0.05,2561.2,1454.11,1107.09,0.4323,Email,Digital Wallet
20743,2024-09-07,2024,Q3,Sep,36,Northeast,Pennsylvania,Philadelphia,Accessories,Mouse,ClickPro,Online,Corporate,18,462,0.0,8316.0,4616.66,3699.34,0.4448,Affiliate,Card
20744,2024-02-13,2024,Q1,Feb,7,West,Colorado,Denver,Electronics,Phone,Galaxy Max,Distributor,Corporate,6,596,0.05,3397.2,2054.14,1343.06,0.3953,Google Ads,Transfer
20745,2024-06-28,2024,Q2,Jun,26,South,Georgia,Atlanta,Furniture,Desk,WorkDesk Pro,Retail,Corporate,16,245,0.0,3920.0,2208.51,1711.49,0.4366,Affiliate,Transfer
20746,2024-06-10,2024,Q2,Jun,24,South,Florida,Miami,Accessories,Keyboard,KeyPro,Retail,Corporate,15,444,0.1,5994.0,4108.11,1885.89,0.3146,Affiliate,Transfer
20747,2024-05-30,2024,Q2,May,22,South,Georgia,Atlanta,Electronics,Laptop,UltraBook Pro,Retail,Consumer,23,780,0.05,17043.0,11194.64,5848.36,0.3432,Affiliate,Cash
20748,2024-08-25,2024,Q3,Aug,34,West,Washington,Seattle,Accessories,Mouse,ClickPro,Distributor,Corporate,10,728,0.05,6916.0,4230.49,2685.51,0.3883,Email,Card
20749,2024-07-12,2024,Q3,Jul,28,West,Washington,Seattle,Furniture,Desk,WorkDesk Pro,Retail,Small Business,23,480,0.05,10488.0,6705.21,3782.79,0.3607,Affiliate,Cash
20750,2024-04-05,2024,Q2,Apr,14,West,Colorado,Denver,Furniture,Desk,WorkDesk Pro,Distributor,Small Business,4,1183,0.1,4258.8,2773.24,1485.56,0.3488,Social Media,Cash
20751,2024-09-30,2024,Q3,Sep,40,Midwest,Michigan,Detroit,Electronics,Phone,Galaxy Max,Retail,Corporate,1,1011,0.1,909.9,595.39,314.51,0.3457,Google Ads,Card
20752,2024-02-27,2024,Q1,Feb,9,Northeast,New York,New York,Furniture,Chair,ComfortSeat,Retail,Corporate,14,872,0.0,12208.0,7626.85,4581.15,0.3753,Affiliate,Transfer
20753,2024-05-28,2024,Q2,May,22,Midwest,Ohio,Columbus,Furniture,Chair,ComfortSeat,Online,Small Business,1,931,0.0,931.0,591.39,339.61,0.3648,Google Ads,Card
20754,2024-06-26,2024,Q2,Jun,26,South,Texas,Dallas,Accessories,Mouse,ClickPro,Online,Consumer,5,813,0.0,4065.0,2359.12,1705.88,0.4197,Direct,Digital Wallet
20755,2024-12-09,2024,Q4,Dec,50,West,Washington,Seattle,Accessories,Mouse,ClickPro,Online,Consumer,24,838,0.0,20112.0,11619.45,8492.55,0.4223,Affiliate,Transfer
20756,2024-01-14,2024,Q1,Jan,2,Midwest,Ohio,Columbus,Electronics,Phone,Galaxy Max,Online,Corporate,13,873,0.15,9646.65,6416.39,3230.26,0.3349,Affiliate,Transfer
20757,2024-04-15,2024,Q2,Apr,16,West,Washington,Seattle,Electronics,Phone,Galaxy Max,Retail,Small Business,13,704,0.0,9152.0,5723.93,3428.07,0.3746,Google Ads,Card
20758,2024-07-18,2024,Q3,Jul,29,Midwest,Michigan,Detroit,Electronics,Tablet,Tab Elite,Retail,Corporate,1,1183,0.15,1005.55,678.45,327.1,0.3253,Google Ads,Transfer
20759,2024-12-29,2024,Q4,Dec,52,South,Texas,Dallas,Electronics,Tablet,Tab Elite,Retail,Corporate,8,546,0.1,3931.2,2448.88,1482.32,0.3771,Google Ads,Digital Wallet
20760,2024-01-04,2024,Q1,Jan,1,Midwest,Ohio,Columbus,Electronics,Tablet,Tab Elite,Distributor,Corporate,3,359,0.15,915.45,524.45,391.0,0.4271,Google Ads,Digital Wallet
20761,2024-03-09,2024,Q1,Mar,10,West,California,Los Angeles,Accessories,Keyboard,KeyPro,Distributor,Corporate,2,1320,0.15,2244.0,1347.83,896.17,0.3994,Email,Card
20762,2024-12-24,2024,Q4,Dec,52,South,Texas,Dallas,Accessories,Headphones,SoundMax,Retail,Small Business,1,700,0.0,700.0,447.57,252.43,0.3606,Google Ads,Card
20763,2024-07-29,2024,Q3,Jul,31,Northeast,Pennsylvania,Philadelphia,Furniture,Chair,ComfortSeat,Retail,Small Business,19,74,0.15,1195.1,815.6,379.5,0.3175,Email,Transfer
20764,2024-02-28,2024,Q1,Feb,9,South,Georgia,Atlanta,Accessories,Mouse,ClickPro,Retail,Corporate,16,661,0.0,10576.0,6897.9,3678.1,0.3478,Direct,Card
20765,2024-07-06,2024,Q3,Jul,27,South,Florida,Miami,Electronics,Phone,Galaxy Max,Retail,Small Business,21,726,0.15,12959.1,9444.27,3514.83,0.2712,Google Ads,Transfer
20766,2024-03-20,2024,Q1,Mar,12,South,Georgia,Atlanta,Furniture,Desk,WorkDesk Pro,Distributor,Corporate,8,1343,0.15,9132.4,6679.43,2452.97,0.2686,Affiliate,Transfer
20767,2024-12-19,2024,Q4,Dec,51,South,Texas,Dallas,Electronics,Phone,Galaxy Max,Distributor,Consumer,11,1050,0.05,10972.5,6345.73,4626.77,0.4217,Direct,Digital Wallet
20768,2024-08-15,2024,Q3,Aug,33,Midwest,Ohio,Columbus,Electronics,Laptop,UltraBook Pro,Distributor,Corporate,17,941,0.0,15997.0,10790.44,5206.56,0.3255,Affiliate,Digital Wallet
20769,2024-06-13,2024,Q2,Jun,24,South,Georgia,Atlanta,Electronics,Tablet,Tab Elite,Retail,Consumer,5,784,0.0,3920.0,2900.6,1019.4,0.2601,Social Media,Card
20770,2024-09-22,2024,Q3,Sep,38,Northeast,Pennsylvania,Philadelphia,Electronics,Laptop,UltraBook Pro,Distributor,Corporate,13,847,0.05,10460.45,6563.62,3896.83,0.3725,Direct,Digital Wallet
20771,2024-08-06,2024,Q3,Aug,32,Midwest,Illinois,Chicago,Furniture,Desk,WorkDesk Pro,Retail,Consumer,10,1259,0.05,11960.5,7065.7,4894.8,0.4092,Google Ads,Cash
20772,2024-05-15,2024,Q2,May,20,Midwest,Michigan,Detroit,Furniture,Desk,WorkDesk Pro,Distributor,Small Business,6,1199,0.1,6474.6,4804.18,1670.42,0.258,Google Ads,Transfer
20773,2024-12-11,2024,Q4,Dec,50,Midwest,Michigan,Detroit,Electronics,Phone,Galaxy Max,Online,Corporate,6,1227,0.15,6257.7,3904.95,2352.75,0.376,Email,Digital Wallet
20774,2024-03-31,2024,Q1,Mar,13,Northeast,Massachusetts,Boston,Furniture,Chair,ComfortSeat,Online,Corporate,17,656,0.05,10594.4,5998.59,4595.81,0.4338,Direct,Card
20775,2024-02-27,2024,Q1,Feb,9,West,Colorado,Denver,Electronics,Tablet,Tab Elite,Online,Corporate,6,828,0.05,4719.6,3344.42,1375.18,0.2914,Social Media,Card
20776,2024-06-19,2024,Q2,Jun,25,Midwest,Michigan,Detroit,Accessories,Headphones,SoundMax,Distributor,Consumer,17,1042,0.15,15056.9,8852.16,6204.74,0.4121,Direct,Transfer
20777,2024-05-11,2024,Q2,May,19,Midwest,Michigan,Detroit,Electronics,Laptop,UltraBook Pro,Retail,Corporate,16,729,0.05,11080.8,7725.76,3355.04,0.3028,Affiliate,Digital Wallet
20778,2024-06-17,2024,Q2,Jun,25,West,Colorado,Denver,Electronics,Phone,Galaxy Max,Distributor,Consumer,21,549,0.15,9799.65,7273.1,2526.55,0.2578,Direct,Cash
20779,2024-08-01,2024,Q3,Aug,31,South,Florida,Miami,Accessories,Headphones,SoundMax,Retail,Consumer,1,564,0.1,507.6,368.06,139.54,0.2749,Google Ads,Transfer
20780,2024-08-10,2024,Q3,Aug,32,Northeast,New York,New York,Furniture,Desk,WorkDesk Pro,Retail,Small Business,6,94,0.15,479.4,351.58,127.82,0.2666,Email,Cash
20781,2024-12-20,2024,Q4,Dec,51,South,Texas,Dallas,Electronics,Phone,Galaxy Max,Retail,Consumer,22,1083,0.05,22634.7,16363.1,6271.6,0.2771,Google Ads,Cash
20782,2024-07-26,2024,Q3,Jul,30,South,Texas,Dallas,Accessories,Keyboard,KeyPro,Distributor,Consumer,1,414,0.05,393.3,223.49,169.81,0.4318,Social Media,Card
20783,2024-03-04,2024,Q1,Mar,10,West,Colorado,Denver,Electronics,Laptop,UltraBook Pro,Retail,Consumer,8,914,0.15,6215.2,4560.31,1654.89,0.2663,Google Ads,Transfer
20784,2024-04-25,2024,Q2,Apr,17,West,Washington,Seattle,Electronics,Tablet,Tab Elite,Online,Corporate,22,76,0.15,1421.2,804.82,616.38,0.4337,Email,Cash
20785,2024-12-01,2024,Q4,Dec,48,Northeast,Pennsylvania,Philadelphia,Furniture,Desk,WorkDesk Pro,Retail,Consumer,6,802,0.15,4090.2,3037.3,1052.9,0.2574,Affiliate,Cash
20786,2024-02-24,2024,Q1,Feb,8,Midwest,Michigan,Detroit,Electronics,Tablet,Tab Elite,Online,Corporate,6,1254,0.0,7524.0,5353.62,2170.38,0.2885,Direct,Digital Wallet
20787,2024-09-11,2024,Q3,Sep,37,West,Washington,Seattle,Accessories,Headphones,SoundMax,Online,Consumer,6,301,0.15,1535.1,1119.41,415.69,0.2708,Direct,Digital Wallet
20788,2024-12-24,2024,Q4,Dec,52,West,California,Los Angeles,Furniture,Chair,ComfortSeat,Distributor,Small Business,1,1052,0.0,1052.0,590.97,461.03,0.4382,Affiliate,Cash
20789,2024-06-23,2024,Q2,Jun,25,South,Georgia,Atlanta,Furniture,Chair,ComfortSeat,Retail,Consumer,19,350,0.05,6317.5,3801.09,2516.41,0.3983,Google Ads,Card
20790,2024-02-26,2024,Q1,Feb,9,South,Texas,Dallas,Electronics,Laptop,UltraBook Pro,Distributor,Corporate,20,412,0.1,7416.0,5437.91,1978.09,0.2667,Affiliate,Transfer
20791,2024-04-13,2024,Q2,Apr,15,West,Colorado,Denver,Electronics,Laptop,UltraBook Pro,Distributor,Consumer,25,903,0.15,19188.75,11445.18,7743.57,0.4035,Affiliate,Cash
20792,2024-02-23,2024,Q1,Feb,8,West,Washington,Seattle,Electronics,Phone,Galaxy Max,Distributor,Consumer,12,1033,0.15,10536.6,6392.77,4143.83,0.3933,Direct,Card
20793,2024-04-25,2024,Q2,Apr,17,South,Georgia,Atlanta,Electronics,Laptop,UltraBook Pro,Retail,Consumer,16,654,0.05,9940.8,5613.72,4327.08,0.4353,Email,Transfer
20794,2024-06-27,2024,Q2,Jun,26,South,Florida,Miami,Furniture,Chair,ComfortSeat,Retail,Consumer,8,844,0.0,6752.0,4987.31,1764.69,0.2614,Direct,Cash
20795,2024-12-13,2024,Q4,Dec,50,West,Colorado,Denver,Accessories,Mouse,ClickPro,Distributor,Consumer,11,377,0.0,4147.0,2726.17,1420.83,0.3426,Email,Card
20796,2024-02-20,2024,Q1,Feb,8,Midwest,Illinois,Chicago,Accessories,Headphones,SoundMax,Distributor,Consumer,19,770,0.05,13898.5,8366.14,5532.36,0.3981,Social Media,Cash
20797,2024-06-06,2024,Q2,Jun,23,South,Florida,Miami,Accessories,Keyboard,KeyPro,Online,Small Business,3,813,0.05,2317.05,1398.24,918.81,0.3965,Affiliate,Digital Wallet
20798,2024-10-09,2024,Q4,Oct,41,West,California,Los Angeles,Furniture,Chair,ComfortSeat,Retail,Consumer,14,879,0.0,12306.0,8812.52,3493.48,0.2839,Google Ads,Card
20799,2024-08-30,2024,Q3,Aug,35,West,Colorado,Denver,Furniture,Desk,WorkDesk Pro,Distributor,Small Business,12,891,0.15,9088.2,5204.72,3883.48,0.4273,Direct,Card
20800,2024-03-04,2024,Q1,Mar,10,West,Colorado,Denver,Electronics,Laptop,UltraBook Pro,Distributor,Consumer,15,615,0.05,8763.75,5550.33,3213.42,0.3667,Affiliate,Card
